work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,category_job,employee_continent,company_continent
2023,Intermediate,Full-time,Data Engineer,155000,USD,155000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Intermediate,Full-time,Data Engineer,120000,USD,120000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,226700,USD,226700,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,133300,USD,133300,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,184000,USD,184000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,123000,USD,123000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Scientist,130000,USD,130000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,117000,USD,117000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,160000,USD,160000,United States,Fully remote,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,140000,USD,140000,United States,Fully remote,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Data Scientist,166000,USD,166000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Data Scientist,73000,USD,73000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,185900,USD,185900,United States,Fully remote,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,129300,USD,129300,United States,Fully remote,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Data Engineer,130000,USD,130000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Intermediate,Full-time,Data Engineer,104000,USD,104000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,143000,USD,143000,United States,Fully remote,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,116000,USD,116000,United States,Fully remote,United States,50-250,Data Engineering,North America,North America
2023,Intermediate,Full-time,Research Scientist,165000,USD,165000,United States,Fully remote,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Research Scientist,118800,USD,118800,United States,Fully remote,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Research Scientist,220000,USD,220000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Research Scientist,180000,USD,180000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Data Engineer,184000,USD,184000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Intermediate,Full-time,Data Engineer,123000,USD,123000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,215000,USD,215000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,200000,USD,200000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Intermediate,Full-time,Data Scientist,253000,USD,253000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Data Scientist,131000,USD,131000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,220000,USD,220000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,176000,USD,176000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Junior,Full-time,Data Quality Analyst,40000,GBP,49216,United Kingdom,Fully remote,United Kingdom,50-250,Data Analysis,Europe,Europe
2023,Junior,Full-time,Data Quality Analyst,30000,GBP,36912,United Kingdom,Fully remote,United Kingdom,50-250,Data Analysis,Europe,Europe
2023,Senior,Full-time,Data Scientist,210000,USD,210000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,147000,USD,147000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Data Product Manager,186000,USD,186000,United States,No remote work,United States,50-250,Data Management,North America,North America
2023,Intermediate,Full-time,Data Product Manager,161000,USD,161000,United States,No remote work,United States,50-250,Data Management,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,205000,USD,205000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,152000,USD,152000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Intermediate,Full-time,Data Engineer,220000,USD,220000,Canada,Fully remote,Canada,50-250,Data Engineering,North America,North America
2023,Intermediate,Full-time,Data Engineer,190000,USD,190000,Canada,Fully remote,Canada,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,205000,USD,205000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,152000,USD,152000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Data Analyst,137000,USD,137000,United States,Fully remote,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Data Analyst,110000,USD,110000,United States,Fully remote,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Data Scientist,172000,USD,172000,United States,Fully remote,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,146000,USD,146000,United States,Fully remote,United States,50-250,Data Science,North America,North America
2023,Intermediate,Full-time,Data Engineer,148000,USD,148000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Intermediate,Full-time,Data Engineer,99000,USD,99000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Scientist,150000,USD,150000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Senior,Full-time,Data Scientist,130000,USD,130000,United States,No remote work,United States,50-250,Data Science,North America,North America
2023,Junior,Full-time,Data Analyst,105000,USD,105000,United States,No remote work,United States,50-250,Data Analysis,North America,North America
2023,Senior,Full-time,Data Engineer,99000,USD,99000,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,52500,USD,52500,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Machine Learning Scientist,180514,USD,180514,United States,Fully remote,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Machine Learning Scientist,108308,USD,108308,United States,Fully remote,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,210000,USD,210000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Machine Learning Engineer,147000,USD,147000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,Data Engineer,290300,USD,290300,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,Data Engineer,196685,USD,196685,United States,No remote work,United States,50-250,Data Engineering,North America,North America
2023,Senior,Full-time,AI Engineer,220000,USD,220000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Senior,Full-time,AI Engineer,176000,USD,176000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Intermediate,Full-time,Machine Learning Engineer,175000,USD,175000,United States,No remote work,United States,50-250,AI/ML,North America,North America
2023,Intermediate,Full-time,Machine Learning Engineer,130000,USD,130000,United States,No remote work,United States,50-250,AI/ML,North America,North America
